¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï©É¥­¸ô442«Ñ1~30¸¹,90.0,¦í,,,1060411,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820327,247.77,6,3,6,¦³,µL,9500000,38342,,0.0,0,,RPSNMLPJOHMFFAD08CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¼Ö¦w¤@µó91~120¸¹,105.39,¦í,,,1060405,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890420,168.46,5,2,3,¦³,µL,8100000,48083,,0.0,0,,RPVNMLNKNHMFFBD28CA
¦w«n°Ï,¤g¦a,³À¥_¬q661~690¦a¸¹,26917.11,¹A,,,1060225,¤g¦a8«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,100000000,3715,,0.0,0,,RPTNMLLKNHMFFBD87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,13.74,°Ó,,,1050925,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,106.46000000000001,2,2,1,¦³,¦³,4650000,43678,©Y¹D¾÷±ñ,0.0,500000,,RPSQMLOLNHMFFAD38CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,12.4,°Ó,,,1060218,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,86.51,2,2,1,¦³,¦³,4250000,49127,,0.0,0,,RPTQMLOLNHMFFAD48CA
¦w¥­°Ï,¤g¦a,ª÷«°¬q1~30¦a¸¹,193.0,¦í,,,1060424,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14000000,72539,,0.0,0,,RPSOMLTKNHMFFAD58CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,14.28,°Ó,,,1060114,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,109.86,2,2,1,¦³,¦³,5080000,46241,©Y¹D¾÷±ñ,0.0,600000,,RPXOMLOLNHMFFAD68CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,11.87,°Ó,,,1050903,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,83.06,2,2,1,¦³,¦³,4060000,48880,,0.0,0,,RPRNMLPLNHMFFAD08CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,14.28,°Ó,,,1050930,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,109.86,2,2,1,¦³,¦³,5250000,47788,©Y¹D¾÷±ñ,0.0,500000,,RPTNMLPLNHMFFAD28CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,22.1,°Ó,,,1050930,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,171.2,3,2,2,¦³,¦³,7580000,44276,©Y¹D¥­­±,0.0,1000000,,RPUNMLPLNHMFFAD38CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,19.65,°Ó,,,1050930,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,153.35,3,2,2,¦³,¦³,6300000,41082,©Y¹D¥­­±,0.0,900000,,RPVNMLPLNHMFFAD48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,20.7,°Ó,,,1051214,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,155.93,3,2,2,¦³,¦³,7000000,44892,©Y¹D¾÷±ñ,0.0,600000,,RPXNMLPLNHMFFAD68CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,13.74,°Ó,,,1060310,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,106.41,2,2,1,¦³,¦³,4600000,43229,©Y¹D¾÷±ñ,0.0,500000,,RPPOMLPLNHMFFAD97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,21.57,°Ó,,,1050718,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,162.17,3,2,2,¦³,¦³,7100000,43781,©Y¹D¾÷±ñ,0.0,500000,,RPQOMLPLNHMFFAD08CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô181~210¸¹,19.65,°Ó,,,1050527,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060119,153.35,3,2,2,¦³,¦³,6410000,41800,©Y¹D¥­­±,0.0,1050000,,RPROMLPLNHMFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï«Ø¥­¤Q¤­µó31~60¸¹,122.62,¦í,,,1060328,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040429,316.3,5,2,5,¦³,µL,18000000,56908,,0.0,0,,RPOQMLQKNHMFFAD08CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï«Ø¥­¤Cµó370«Ñ131§Ë61~90¸¹,116.08,¦í,,,1060407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0950524,276.39,5,2,4,¦³,µL,15700000,56804,,0.0,0,,RPPOMLTKNHMFFAD28CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¨|¥­¤Cµó121~150¸¹,16.23,°Ó,,,1060413,¤g¦a2«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1021107,129.25,2,1,2,¦³,¦³,5250000,40619,©Y¹D¥­­±,0.0,0,,RPRNMLLLNHMFFAD67CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_ªù¸ô¤G¬q576«Ñ1~30¸¹,31.23,¦í,,,1060501,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0930330,140.41,3,2,2,¦³,¦³,4800000,34186,,0.0,0,,RPXOMLLJOHMFFAD28CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï©M¯uµó31~60¸¹,91.0,¦í,,,1060407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0640501,147.62,6,2,3,¦³,µL,6500000,44032,,0.0,0,,RPVOMLLMNHMFFAD28CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¤¤¥¿¸ô181~210¸¹,23.24,°Ó,,,1060325,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,¤T¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿j³y,0480101,64.1,0,0,1,µL,µL,5700000,88924,,0.0,0,,RPVPMLQLNHMFFAD78CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ïªøºa¸ô¥|¬q31~60¸¹,40.32,°Ó,,,1060504,¤g¦a2«Øª«1¨®¦ì3,¤Q¥|¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960921,433.66999999999996,4,1,4,¦³,¦³,29180000,67286,©Y¹D¥­­±,0.0,0,,RPVQMLMKNHMFFAD38CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¤å¥­¸ô301~330¸¹,22.77,¦í,,,1060505,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060307,143.09,3,2,2,¦³,¦³,13570000,94835,©Y¹D¥­­±,0.0,0,,RPRNMLNKNHMFFAD77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_ªù¸ô¤T¬q31~60¸¹,31.73,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0911227,145.73,3,2,2,¦³,¦³,5200000,35682,©Y¹D¥­­±,0.0,0,,RPTNMLNKNHMFFAD97CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¤¦è°ÏªZ¸t¸ô69«Ñ40§Ë1~30¸¹,5.75,¨ä¥L,,,1060502,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831108,41.459999999999994,1,1,1,¦³,¦³,1400000,33776,©Y¹D¾÷±ñ,0.0,0,,RPXOMLPKNHMFFAD68CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°p¥­¸ô181~210¸¹,15.8,¦í,,,1060420,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0880622,152.54,3,2,2,¦³,¦³,5500000,36054,©Y¹D¥­­±,0.0,0,,RPROMLQKNHMFFAD18CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï©M¥­¨½¦Û¥Ñ¸ô¤G¬q1~30¸¹,20.88,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì1,¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0890829,131.94,3,2,2,¦³,¦³,5780000,43808,©Y¹D¥­­±,18.36,0,¤½«´¤é´Á:106.04.19,RPVOMLSKNHMFFCD98CA
ªF°Ï,¨®¦ì,»O«n¥«ªF°Ï±Rµ½¸ô25«Ñ91~120¸¹,1.07,°Ó,,,1060501,¤g¦a0«Øª«0¨®¦ì1,¤@¼h,¤Q¥|¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,0990507,28.11,0,0,0,¦³,µL,1150000,,©Y¹D¥­­±,0.0,1150000,,RPUNMLTKNHMFFCD88CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏÃö¸t¨½´I¹Aµó¤G¬q61~90¸¹,78.13,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤G¼h,©±­±(©±¾Q),¦í°Ó¥Î,¥[±j¿j³y,0671214,87.39,4,2,3,¦³,µL,10500000,120151,,0.0,0,,RPXOMLSKNHMFFCD56CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¼w¥úµó62«Ñ1~30¸¹,64.0,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0630923,90.27,5,3,2,¦³,µL,7360000,81533,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQOMLPKNHMFFCD18CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï³Í±Û¸ô151~180¸¹,30.87,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0731219,113.78,3,2,2,¦³,µL,3850000,33837,,0.0,0,,RPSNMLNKNHMFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«ªF°Ï©²ªFµó61~90¸¹,37.92,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0801108,196.83,0,0,1,¦³,¦³,14000000,71127,©Y¹D¾÷±ñ,0.0,0,,RPTNMLPKNHMFFCD38CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w«n°Ï¦w¤¤¸ô¤@¬q811~840¸¹,15.82,¦í,,,1060428,¤g¦a1«Øª«1¨®¦ì1,¤C¼h¡A¤K¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850816,156.13,3,2,2,¦³,¦³,3800000,24339,©Y¹D¾÷±ñ,0.0,0,,RPXNMLQKNHMFFBD78CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w«n°Ï©²¦w¸ô¤C¬q66«Ñ1~30¸¹,145.46,¦í,,,1060503,¤g¦a1«Øª«1¨®¦ì1,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690603,74.79,3,2,1,¦³,µL,5720000,76481,¤@¼Ó¥­­±,0.0,0,,RPTNMLMJOHMFFBD97CA
¦w«n°Ï,¤g¦a,¾ÇªF¬q1021~1050¦a¸¹,148.01,¦í,,,1060425,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1925000,13006,,0.0,0,,RPPNMLOLNHMFFBD87CA
¦w«n°Ï,¤g¦a,¥~¶ó¬q781~810¦a¸¹,80.0,¦í,,,1060421,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4501899,56274,,0.0,0,,RPPPMLQLNHMFFBD28CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï³»¦w¨½ªø·Ë¸ô¤@¬q406«Ñ55§Ë1~30¸¹,111.53,¦í,,,1060326,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0731129,132.6,5,3,3,¦³,µL,5400000,40724,,0.0,0,,RPOOMLPLNHMFFBD97CA
¦w«n°Ï,¤g¦a,¥|¯ó¬q241~270¦a¸¹,1002.33,¨ä¥L,,,1060427,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7200000,7183,,0.0,0,,RPTOMLPLNHMFFBD48CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°ÏÆQ¥Ð¤­µó61~90¸¹,120.59,¦í,,,1060419,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950403,253.77,5,2,4,¦³,µL,7180000,28293,,0.0,0,,RPWNMLQLNHMFFBD78CA
ÆQ¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ÆQ¤ô°Ï¶º©±¨½¦Ë³ò1~30¸¹,6810.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060117,¤g¦a5«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¹AªÙ,¹AªÙ,¿û³y,0730305,288.8,0,0,0,µL,µL,7500000,,,0.0,0,,RPPNMLNLNHMFFAR09CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï·s¥_¨½33¾F·s¥_¤Kµó31~60¸¹,101.0,¦í,,,1060331,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1051110,196.86,5,2,4,¦³,µL,7800000,39622,,0.0,0,,RPVNMLPKNHMFFAR17CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï·s¥_¨½33¾F·s¥_¤Kµó1~30¸¹,115.0,¦í,,,1060407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1051110,211.15,5,2,4,¦³,µL,8380000,39687,,0.0,0,,RPWNMLPKNHMFFAR27CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï«n¯Èµó117«Ñ1~30¸¹,23.21,¦í,,,1060331,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840119,123.68,3,2,2,¦³,¦³,2800000,22639,,0.0,0,,RPPNMLQKNHMFFAR66CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¤ô¥æªÀ¸ô20«Ñ1~30¸¹,26.49,¦í,,,1060501,¤g¦a3«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1051201,154.03,3,2,2,¦³,¦³,7200000,46744,©Y¹D¥­­±,25.33,0,§t¥¼¹j¶¡¤@¤á,RPOOMLPJOHMFFCD97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤å¤Æ¤Gµó186«Ñ1~30¸¹,67.25,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0760623,176.06,4,1,3,¦³,µL,7000000,39759,,0.0,0,,RPSPMLNJOHMFFCD28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¤ô¥æªÀ¸ô20«Ñ1~30¸¹,26.23,¦í,,,1060401,¤g¦a3«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1051201,152.61,3,2,2,¦³,¦³,7180000,47048,©Y¹D¥­­±,25.33,0,§t¥¼¹j¶¡¤@¤á,RPSNMLQJOHMFFCD38CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªFªù¸ô¤G¬q257«Ñ1~30¸¹,17.09,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0701023,73.53,2,1,2,¦³,µL,1800000,24480,,0.0,0,,RPOOMLMJOHMFFCD67CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤j¦P¸ô¤@¬q175«Ñ132§Ë1~30¸¹,52.37,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0570530,75.76,5,2,3,¦³,µL,1000000,13200,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUNMLTJOHMFFCD88CA
«n°Ï,¤g¦a,¬Ù°`¬q481~510¦a¸¹,20.53,¦í,,,1060401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,14613,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUOMLNJOHMFFCD38CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¦Û¥Ñ¸ô¤T¬q271~300¸¹,16.62,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0820907,92.66999999999999,3,1,1,¦³,¦³,3300000,35610,,0.0,0,,RPPNMLTLNHMFFCD48CA
¤UÀç°Ï,¤g¦a,³Â¨§¼d¬q91~120¦a¸¹,5684.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060331,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6000000,1056,,0.0,0,,RPRNMLPKNHMFFCR96CA
ªF¤s°Ï,¤g¦a,«e¤j®H¬q931~960¦a¸¹,17676.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060419,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4060000,230,,0.0,0,,RPUNMLMLNHMFFBR96CA
ªF¤s°Ï,¤g¦a,±T¤lÀY¬q301~330¦a¸¹,590.74,,¤s©Y¦a«O¨|°Ï,¥æ³q¥Î¦a,1060412,¤g¦a11«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,608236,1030,,0.0,0,¨óÄ³»ùÁÊ,RPUNMLTKNHMFFBR57CA
·sÀç°Ï,¤g¦a,·s¿³¬q31~60¦a¸¹,3.31,¦í,,,1060503,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,90000,27190,,0.0,0,,RPSNMLQKNHMFFAR07DA
ªF¤s°Ï,¤g¦a,ªF¥¿¬q511~540¦a¸¹,16.75,¦í,,,1060502,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,250000,14925,,0.0,0,,RPQNMLPKNHMFFBR86DA
¤CªÑ°Ï,¤g¦a,¦Ë¾ô¬q1111~1140¦a¸¹,532.17,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1060419,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1102000,2071,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C©Ó¶R¤H¬°«ù¤À¦@¦³¤H¥B¬°¥S§Ì,RPVNMLRKNHMFFDR77DA
¦w«n°Ï,¤g¦a,«°«n¬q361~390¦a¸¹,1055.0,¦í,,,1060410,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15950000,15118,,0.0,0,,RPTNMLOLNHMFFBD48EA
