╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧дп╝w╕Ї31~60╕╣,27.81,жэ,,,1060219,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1021014,171.28,3,2,2,ж│,ж│,7800000,45539,йY╣Dенн▒,48.08,0,,RPQNMLLKNHMFFFH38CA
дK╝w░╧,й╨жa(дgжa+л╪кл),оч╢щелдK╝w░╧е├┐│╡є75л╤1~30╕╣,29.02,жэ,,,1060321,дgжa1л╪кл1иожь0,д@╝h,дG╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,е[▒j┐j│y,0651214,40.1,1,1,1,ж│,╡L,1500000,37406,,0.0,0,,RPRNMLLKNHMFFFH48CA
дK╝w░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдK╝w░╧л╪╝w╕Ї511~540╕╣,32.06,жэ,,,1060419,дgжa1л╪кл1иожь1,дG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1030526,167.57999999999998,3,2,2,ж│,ж│,9100000,54302,йY╣Dенн▒,26.56,0,,RPQNMLMKNHMFFFH48CA
дj╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╢щ░╧╗тпшлn╕Їе|мq301~330╕╣,359.53,жэ,,,1051016,дgжa1л╪кл1иожь23,д@╝hбAдG╝hбAдT╝h,дE╝h,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050324,2318.06,0,3,7,ж│,ж│,167490000,96801,йY╣Dенн▒,851.23,25500000,,RPWNMLPJOHMFFEH66CA
─кж╦░╧,дgжa,к°┐│мq541~570жa╕╣,654.4,ифеL,,,1060411,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11465000,17520,,0.0,0,д╜ж@│]мIлOпdжaдзецйЎбC,RPUOMLNJOHMFFEH98CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧д╗║╓╕Ї211~240╕╣,26.67,жэ,,,1060413,дgжa2л╪кл1иожь2,дG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0910516,254.51,4,2,2,ж│,ж│,11220000,44085,йY╣Dенн▒,0.0,0,,RPQNMLOJOHMFFEH58CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧к°мK╕Ї31~60╕╣,54.91,жэ,,,1060227,дgжa1л╪кл1иожь2,дK╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040604,387.35,4,2,3,ж│,ж│,24150000,70415,йY╣Dенн▒,91.96,3350000,,RPPNMLSJOHMFFEH88CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧жNкL╕Ї121~150╕╣,11.7,жэ,,,1060322,дgжa1л╪кл2иожь1,дT╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0920619,135.51999999999998,3,2,2,ж│,ж│,8600000,63459,йY╣Dенн▒,0.0,0,,RPROMLSJOHMFFEH56CA
дj╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╢щ░╧дj╡╪д@╡є31~60╕╣,41.82,жэ,,,1060107,дgжa1л╪кл1иожь2,дT╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1040112,260.36,4,2,2,ж│,ж│,16320000,70138,йY╣Dенн▒,56.19,2000000,,RPUOMLPLNHMFFEH66CA
дj╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╢щ░╧╛╟дQд@╡є91~120╕╣,37.12,жэ,,,1051212,дgжa1л╪кл1иожь1,дQ╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050428,169.18,3,2,2,ж│,ж│,7000000,43021,йY╣Dенн▒,33.2,1150000,,RPRPMLLMNHMFFEH78CA
─кж╦░╧,й╨жa(дgжa+л╪кл),оч╢щел─кж╦░╧лn╢╢дK╡є31~60╕╣,20.13,жэ,,,1060416,дgжa1л╪кл1иожь0,дE╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830603,114.19,3,2,2,ж│,ж│,5600000,49041,,0.0,0,,RPUNMLNJOHMFFEH88CA
дj╢щ░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╢щ░╧╛╟дQд@╡є91~120╕╣,53.73,жэ,,,1030329,дgжa1л╪кл1иожь2,е|╝h,дQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050428,263.13,4,2,2,ж│,ж│,10950000,45494,йY╣Dенн▒,66.4,2000000,,RPXNMLQLNHMFFEH96CA
дj╢щ░╧,дgжa,│\нэ┤фмq781~810жa╕╣,786.75,,д@пы╣A╖~░╧,╣Aкке╬жa,1060501,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2200000,2796,,0.0,0,,RPPNMLSLNHMFFEH98CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧└sжw╡єдGмq781~810╕╣,37.93,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060418,дgжa1л╪кл1иожь1,дK╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051005,176.67,3,2,2,ж│,ж│,8500000,53125,йY╣Dенн▒,32.67,850000,,RPSNMLLMNHMFFEH68CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧└sжw╡єдGмq811~840╕╣,27.9,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060307,дgжa1л╪кл1иожь1,дE╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051005,136.8,2,2,1,ж│,ж│,6500000,54259,йY╣Dенн▒,32.67,850000,,RPTNMLLMNHMFFEH78CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧└sжw╡єдGмq781~810╕╣,27.9,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1051212,дgжa1л╪кл1иожь1,дQ╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1051005,136.81,2,2,1,ж│,ж│,6860000,57711,йY╣Dенн▒,32.67,850000,,RPUNMLLMNHMFFEH88CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧лn║╓╡є211~240╕╣,20.15,жэ,,,1060510,дgжa1л╪кл1иожь1,дQдG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050518,143.86,2,1,1,ж│,ж│,8960000,77162,йY╣Dенн▒,47.18,1500000,,RPXRMLOLNHMFFEH17CA
─кж╦░╧,й╨жa(дgжa+л╪кл),оч╢щел─кж╦░╧й╛з╡жш╕Ї169л╤1~30╕╣,10.92,░╙,,,1060331,дgжa1л╪кл1иожь0,дQд╗╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850528,88.68,3,2,2,ж│,╡L,3500000,39468,,0.0,0,,RPQPMLPLNHMFFEH98CA
дj╢щ░╧,дgжa,┬∙╖╦дfмq╖╦мwдlдpмq61~90жa╕╣,2007.0,,пSйw╣A╖~░╧,ец│qе╬жa,1060330,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,22278144,11100,,0.0,0,е╗о╫лYмFй▓╛ў├Ўж]д╜ж@│]мI(╣D╕Їй▌╝eдu╡{)дз╗▌╗Pдgжaй╥ж│┼vдHиє─│╗∙┴╩дзо╫еєбC,RPUOMLQKNHMFFEH66CA
дj╢щ░╧,дgжa,┬∙╖╦дfмq╖╦мwдlдpмq91~120жa╕╣,237.24,,пSйw╣A╖~░╧,ец│qе╬жa,1060330,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3439980,14500,,0.0,0,е╗о╫лYмFй▓╛ў├Ўж]д╜ж@│]мI(╣D╕Їй▌╝eдu╡{)дз╗▌╗Pдgжaй╥ж│┼vдHиє─│╗∙┴╩дзо╫еєбC,RPVOMLQKNHMFFEH76CA
─кж╦░╧,иожь,оч╢щел─кж╦░╧лnдs╕Їд@мq61~90╕╣,0.28,жэ,,,1060427,дgжa0л╪кл0иожь1,дG╝h,дGдQ╝h,ифеL,жэоaе╬,┐√╡м▓V╛одg│y,0840811,74.59,0,0,0,ж│,ж│,1200000,,йY╣Dенн▒,74.59,1200000,,RPSOMLSKNHMFFEH66CA
─кж╦░╧,дgжa,дWж╦мq91~120жa╕╣,399.14,╣A,,,1060218,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5430000,13604,,0.0,0,,RPOQMLQKNHMFFEH88CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧лnйў╕Ї1~30╕╣,22.53,ифеL,,,1060412,дgжa1л╪кл1иожь1,дQд@╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0951124,222.76,3,2,2,ж│,ж│,15500000,69582,йY╣Dенн▒,0.0,0,,RPRPMLMKNHMFFEH68CA
─кж╦░╧,й╨жa(дgжa+л╪кл),оч╢щел─кж╦░╧лnоr╕Їд@мq61~90╕╣,16.9,жэ,,,1060321,дgжa1л╪кл1иожь0,е|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0950116,124.98,3,1,2,ж│,ж│,7680000,61450,,0.0,0,,RPXPMLMKNHMFFEH66CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧й^д╞╕Ї121~150╕╣,18.05,жэ,,,1060414,дgжa1л╪кл1иожь1,дG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0931210,141.29,3,2,2,ж│,ж│,8000000,56621,йY╣Dенн▒,26.17,0,,RPOOMLTKNHMFFEH98CA
─кж╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел─кж╦░╧лn╢╢е|╡є1~30╕╣,29.01,жэ,,,1060401,дgжa1л╪кл1иожь1,дQдG╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000804,196.25,4,2,3,ж│,ж│,14080000,71745,йY╣Dенн▒,27.15,0,,RPTOMLTKNHMFFEH86CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧кZ└ч╡є91~120╕╣,21.45,жэ,,,1060126,дgжa1л╪кл1иожь1,дT╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0840224,156.48,4,2,1,ж│,╡L,2000000,12781,йY╣Dенн▒,0.0,0,╣q▒шмG╗┘,RPRNMLRJOHMFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧кўдs╡є275л╤1~30╕╣,17.87,жэ,,,1060427,дgжa3л╪кл1иожь1,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050901,132.3,2,2,1,ж│,ж│,4700000,38574,йY╣Dенн▒,36.38,1000000,,RPSNMLQJOHMFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧кўдs╡є275л╤1~30╕╣,23.62,жэ,,,1060328,дgжa3л╪кл1иожь1,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050901,168.15,3,2,2,ж│,ж│,6450000,40980,йY╣Dенн▒,36.38,1050000,,RPUNMLQJOHMFFDH09CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧кўдs╡є275л╤1~30╕╣,23.62,жэ,,,1060418,дgжa3л╪кл1иожь1,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050901,168.51,3,2,2,ж│,ж│,5850000,34814,йY╣Dенн▒,36.38,1250000,,RPVNMLQJOHMFFDH56CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧▒Ў╖р╕ЇдGмq249л╤1~30╕╣,17.53,жэ,,,1060409,дgжa1л╪кл1иожь0,дн╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821206,88.85,2,2,1,ж│,ж│,2450000,27575,,0.0,0,,RPVNMLNJOHMFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧▒Ў░к╕Ї120л╤39з╦1~30╕╣,93.73,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060408,дgжa4л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0870504,195.7,4,3,3,ж│,╡L,5550000,28360,,0.0,0,,RPWNMLNJOHMFFDH98CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧─лкG╕Ї108л╤1з╦61~90╕╣,101.25,дu,,,1060327,дgжa2л╪кл3иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0960702,159.02,3,2,2,ж│,╡L,5530000,34775,,0.0,0,,RPWOMLLKNHMFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧дхд╞╡є189л╤31~60╕╣,24.83,жэ,,,1060323,дgжa1л╪кл1иожь1,дT╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0920219,154.01,3,1,2,ж│,ж│,4250000,27596,йY╣Dенн▒,0.0,0,дG┐╦╡е╢б╢R╜ц,RPWNMLMKNHMFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧▒Ў╖р╕ЇдGмq61~90╕╣,19.22,жэ,,,1060413,дgжa1л╪кл1иожь1,дK╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050811,121.49000000000001,2,1,1,ж│,ж│,5000000,40536,йY╣Dенн▒,25.28,1100000,,RPSNMLPKNHMFFDH78CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧▒Ў╖р╕ЇдGмq61~90╕╣,19.22,жэ,,,1060503,дgжa1л╪кл1иожь1,дE╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1050811,121.49000000000001,2,1,1,ж│,ж│,4950000,40017,йY╣Dенн▒,25.28,1100000,,RPUNMLPKNHMFFDH98CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧дддsе_╕ЇдGмq82л╤1~30╕╣,12.2,жэ,,,1060329,дgжa2л╪кл1иожь0,дQ╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821022,97.13,3,2,2,ж│,ж│,3000000,30886,,0.0,0,,RPSOMLTKNHMFFDH66CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧дддsлn╕Ї568л╤2з╦1~30╕╣,72.01,жэ,,,1060412,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0671111,74.26,4,2,3,ж│,╡L,3800000,51172,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPUOMLTKNHMFFDH86CA
╖sл╬░╧,дgжa,кF╢╒мqе╥└Yнэдpмq601~630жa╕╣,886.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1060420,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4556000,5142,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPRNMLMLNHMFFDH48CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧дддsлn╕Ї121~150╕╣,150.16,ифеL,,,1060417,дgжa1л╪кл1иожь0,е■,д@╝h,│zд╤нэ,░╙╖~е╬,игифеL╡n░Oи╞╢╡,0600215,136.13,4,2,2,ж│,╡L,5000000,36730,,0.0,0,┐╦─▌╢б╢R╜ц,RPWNMLLKNHMFFDH78CA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧лn┐│╕ЇдGмq571~600╕╣,83.53,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060325,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1021010,208.28,5,3,4,ж│,ж│,10000000,48012,,0.0,0,,RPQOMLNJOHMFFCH38CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧дпйM╕ЇдGмq517л╤95з╦31~60╕╣,133.79,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1060424,дgжa1л╪кл1иожь1,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1041020,337.90999999999997,4,3,3,ж│,ж│,22000000,65106,йY╣Dенн▒,0.0,0,,RPVNMLRKNHMFFCH56CA
└s╝ц░╧,дgжa,└s╖╜мq1651~1680жa╕╣,462.84,,дsйYжaлOи|░╧,╣Aкке╬жa,1060405,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3780000,8167,,0.0,0,,RPPOMLMKNHMFFCH18CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧╖s└s╕Ї91~120╕╣,21.83,жэ,,,1060420,дgжa2л╪кл1иожь1,дQд@╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030929,144.58,2,2,2,ж│,ж│,8000000,57606,йY╣Dенн▒,24.8,1100000,,RPSNMLMKNHMFFCH38CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧╖s└s╕Ї91~120╕╣,22.1,жэ,,,1060420,дgжa2л╪кл1иожь1,дQдT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030929,142.91,2,2,2,ж│,ж│,7300000,51805,йY╣Dенн▒,23.23,1100000,,RPTNMLMKNHMFFCH48CA
└s╝ц░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел└s╝ц░╧╖s└s╕Ї91~120╕╣,27.83,жэ,,,1060420,дgжa2л╪кл1иожь1,дQдн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030929,185.89999999999998,3,2,2,ж│,ж│,10000000,54624,йY╣Dенн▒,24.8,1200000,,RPUNMLMKNHMFFCH58CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дд┬╫╕Ї211~240╕╣,93.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1060330,дgжa3л╪кл1иожь0,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850527,296.11,5,2,4,ж│,╡L,8300000,28030,,0.0,0,,RPOOMLLKNHMFFCH97CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дWкLи╜дд┬╫╕ЇдWкLмq278л╤27з╦1~30╕╣,61.61,╣A,,,1060421,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0940717,171.28,4,2,2,ж│,╡L,3600000,21018,,0.0,0,лYеX╜цдH─~й╙дjнЇ┐Є▓гбAмGе╝и╠ел╗∙жц▒беX░т╗Pй╙╢RдHбCе╗о╫м░дG╡е┐╦├ЎлY╢бдзецйЎбC,RPPNMLSKNHMFFCH68CA
┤_┐│░╧,дgжa,░Є░ъмгмq1~30жa╕╣,740.6,,дsйYжaлOи|░╧,╣Aкке╬жa,1060428,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,986997,1333,,0.0,0,еtзtдT┤╔е╝┐ьлOжs╡n░Oл╪кл,RPRNMLSKNHMFFCH88CA
└s╝ц░╧,дgжa,дTмвдЇмq211~240жa╕╣,26.0,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,1060425,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,629200,24200,,0.0,0,,RPXNMLSKNHMFFCH86CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧кQлH╕Ї151~180╕╣,22.45,жэ,,,1060418,дgжa1л╪кл1иожь2,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040915,180.2,3,2,2,ж│,ж│,8250000,49484,йY╣Dенн▒,56.12,2110000,л╪кл┴`╗∙дwд║зt╕╦цC┤┌68╕Uд╕╛убAоa╣q┤┌21╕Uд╕╛убC,RPRNMLTJOHMFFBH88CA
дj╖╦░╧,дgжa,дпйMмq301~330жa╕╣,10.73,жэ,,,1060419,дgжa5л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,425780,39681,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPTOMLKKNHMFFCH38CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧ж▄╡╜и╜10╛Fлnи╚╖sз°1~30╕╣,121.09,жэ,,,1060322,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0880722,119.8,4,2,2,ж│,╡L,5000000,41736,,0.0,0,,RPUOMLLJOHMFFBH48CA
╞[н╡░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╞[н╡░╧дG╕t╕Ї221л╤1~30╕╣,56.19,жэ,,,1060430,дgжa2л╪кл1иожь1,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1051011,171.78,4,3,3,ж│,╡L,11300000,65782,д@╝╙енн▒,0.0,0,,RPRQMLLJOHMFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧к°╝╓д╗╡є1~30╕╣,37.69,жэ,,,1060428,дgжa1л╪кл1иожь0,д@╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0690415,73.5,0,0,0,╡L,╡L,5200000,70748,,0.0,0,,RPRTMLSKNHMFFBH76CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧╗╖кF╕Ї57л╤1~30╕╣,37.47,жэ,,,1060428,дgжa1л╪кл1иожь0,дG╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700824,92.61,4,2,2,ж│,╡L,3720000,40168,,0.0,0,,RPWSMLSKNHMFFBH17CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└sйў╕Ї451~480╕╣,22.44,░╙,,,1060329,дgжa1л╪кл1иожь1,дG╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030915,174.3,4,2,2,ж│,ж│,7400000,42456,йY╣Dенн▒,18.15,0,,RPSPMLMLNHMFFBH58CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┐│дп╕ЇдGмq463л╤1~30╕╣,16.38,жэ,,,1060421,дgжa1л╪кл1иожь0,д@╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0821124,89.55,0,0,0,╡L,ж│,3350000,37409,,0.0,0,,RPXOMLQLNHMFFBH76CA
дд├c░╧,дgжa,┬∙└нмq691~720жa╕╣,213.82,ифеL,,,1060425,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4999026,23380,,0.0,0,,RPOOMLLMNHMFFBH08CA
дд├c░╧,дgжa,┬∙└нмq691~720жa╕╣,257.18,ифеL,,,1060420,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6091756,23687,,0.0,0,,RPPOMLLMNHMFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧з╙пш╡є1~30╕╣,66.04,жэ,,,1060412,дgжa2л╪кл1иожь0,е■,дн╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0930601,191.48000000000002,4,2,2,ж│,ж│,8900000,46480,,0.0,0,,RPXOMLLMNHMFFBH98CA
