¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï§ò·Ë¦è¸ô¤G¬q241~270¸¹,28.86,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051104,167.78,3,2,2,¦³,¦³,8400000,48699,©Y¹D¥­­±,17.88,1100000,,RPPNMLNKNHMFFHL09CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï§ò·Ë¦è¸ô¤G¬q241~270¸¹,25.43,¦í,,,1030301,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051104,146.0,3,2,2,¦³,¦³,8250000,56507,©Y¹D¥­­±,17.88,0,,RPRNMLNKNHMFFHL66CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï§ò·Ë¦è¸ô¤G¬q241~270¸¹,25.43,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051104,146.0,3,2,2,¦³,¦³,7480000,49017,©Y¹D¥­­±,17.88,1200000,,RPSNMLNKNHMFFHL76CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤j·½¤G¤Q¤Kµó1~30¸¹,85.64,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0680610,86.94,4,2,2,¦³,µL,7200000,82816,,0.0,0,,RPPNMLLKNHMFFHL88CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¼s¤Tµó61~90¸¹,18.17,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810515,145.01,3,2,2,¦³,¦³,5100000,35170,©Y¹D¥­­±,0.0,0,,RPRNMLLKNHMFFHL09CA
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¤Ó¿³¸ô1~30¸¹,15.09,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030626,179.43,4,2,2,¦³,¦³,10100000,56289,©Y¹D¥­­±,0.0,0,,RPSNMLLKNHMFFHL56CA
ªF¶Õ°Ï,¤g¦a,ªF·s¬q1381~1410¦a¸¹,1644.3,¹A,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9500000,5778,,0.0,0,,RPWNMLTJNHMFFEL37CA
ªF¶Õ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF¶Õ°ÏªF±T¸ô¤­¬q250«Ñ1~30¸¹,88.28,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0671129,142.3,0,0,0,¦³,µL,5230000,36753,,0.0,0,,RPRNMLTJNHMFFEL86CA
ªF¶Õ°Ï,¤g¦a,·s²±¬q511~540¦a¸¹,198.77,¦í,,,1060401,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4200000,21130,,0.0,0,,RPPNMLTJNHMFFEL66CA
ªF¶Õ°Ï,¤g¦a,·s¦¨¬q1141~1170¦a¸¹,4453.3,¹A,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10000000,2246,,0.0,0,,RPWNMLMKNHMFFEL76CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¤¤¤s¸ô631~660¸¹,132.13,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050130,293.03,4,3,6,¦³,µL,13780000,47026,,0.0,0,,RPROMLLMNHMFFCL88CA
¼æ¤l°Ï,¤g¦a,ªFÄ_¤@¬q901~930¦a¸¹,123.28,¹A,,,1060301,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3700000,30013,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡CÅv§Q¤H¦³2¤H¡C,RPPNMLTJNHMFFFL76CA
·sªÀ°Ï,¤g¦a,°¨¤O®H¬q31~60¦a¸¹,152.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060201,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3250000,21382,,0.0,0,,RPPNMLSLNHMFFEL76CA
·sªÀ°Ï,¤g¦a,°¨¤O®H¬q31~60¦a¸¹,152.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060201,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3250000,21382,,0.0,0,,RPQNMLSLNHMFFEL86CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï«Ø¿³¸ô112«Ñ12§Ë1~30¸¹,23.88,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050825,157.76,3,2,2,¦³,¦³,8200000,54853,©Y¹D¥­­±,26.5,1000000,,RPWOMLMKNHMFFFL96CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï«Ø¿³¸ô112«Ñ12§Ë1~30¸¹,14.53,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050825,101.41,2,2,2,¦³,¦³,7000000,69027,,0.0,0,,RPOPMLMKNHMFFFL88CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¼æ¿³¸ô¤@¬q17«Ñ13§Ë1~30¸¹,237.45,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1011015,258.83,5,2,4,¦³,µL,16200000,62589,,0.0,0,,RPPPMLMKNHMFFFL98CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¤j¦¨µó1«Ñ61~90¸¹,24.41,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821105,90.21000000000001,3,2,2,¦³,¦³,4160000,46115,,0.0,0,,RPUOMLLKNHMFFFL66CA
¼æ¤l°Ï,¤g¦a,¦w©M¬q631~660¦a¸¹,398.2,¤u,,,1060301,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,18070500,45380,,0.0,0,³¡¤À«ù¤À¶R½æ¡C,RPPNMLMLNHMFFFL88CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï¥Á´Iµó175«Ñ1~30¸¹,79.0,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041020,206.91,4,2,4,¦³,µL,13550000,65487,¤@¼Ó¥­­±,0.0,0,,RPPNMLKKNHMFFFL58CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¼æ¤l°ÏÀY±i¸ô¤@¬q86«Ñ1~30¸¹,26.45,¦í,,,1021101,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051115,100.65,2,1,1,¦³,¦³,6800000,80645,©Y¹D¥­­±,33.07,1350000,,RPTNMLPLNHMFFFL96CA
¯Q¤é°Ï,¤g¦a,·Ë«nªF¬q1261~1290¦a¸¹,52.08,,¯S©w¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2200000,42243,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLNKNHMFFGL09CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï·s¤¯¤Cµó5«Ñ1~30¸¹,23.78,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060401,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820309,106.21,3,2,2,¦³,¦³,3350000,31541,,0.0,0,,RPTNMLLKNHMFFGL56CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï°·¦æ¥_¸ô91~120¸¹,22.58,°Ó,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050729,168.95,3,2,2,¦³,¦³,8600000,53095,©Y¹D¥­­±,27.13,1070000,,RPWNMLKKNHMFFGL76CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯Q¤é°Ï¥Ã¬KªF¤T«n¸ô1~30¸¹,146.03,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020206,281.74,6,2,3,¦³,µL,27000000,95833,,0.0,0,,RPWRMLTJNHMFFGL97CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¥ß¤¯¸ô222«Ñ1~30¸¹,151.02,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¨ä¥L,¦í®a¥Î,¥[±j¿j³y,0671205,69.19,0,0,0,µL,µL,7760000,112155,,0.0,0,©Ð«Î¤w©î°£·À¥¢,RPQNMLKKNHMFFGL78CA
¤j¨½°Ï,¤g¦a,¾ð¤ý¬q421~450¦a¸¹,60.25,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060301,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4100000,68050,,0.0,0,§t¥¼¿ì«O¦sµn°O«Øª«¤@´É,RPRNMLKKNHMFFGL88CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï°·¦æ¥_¸ô121~150¸¹,26.59,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050729,195.54000000000002,4,2,2,¦³,¦³,10470000,55341,©Y¹D¥­­±,27.13,1150000,,RPSNMLKKNHMFFGL98CA
¤j¨½°Ï,¤g¦a,·s¥ú¬q151~180¦a¸¹,84.0,¦í,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6600000,78571,,0.0,0,,RPPNMLRJNHMFFGL66CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°ÏªFºa¸ô35«Ñ34§Ë1~30¸¹,39.44,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720510,76.1,3,1,1,¦³,µL,2400000,31537,,0.0,0,,RPRNMLRJNHMFFGL86CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤¤·sµó31~60¸¹,19.58,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821012,125.81,3,1,2,¦³,¦³,3400000,27025,,0.0,0,,RPWNMLSJNHMFFGL47CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï·O¼w¸ô151~180¸¹,69.32,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050606,215.22,4,2,4,¦³,µL,20520000,95344,,0.0,0,,RPQNMLTJNHMFFGL96CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤¯¤Æ¸ô823«Ñ31~60¸¹,16.24,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830810,60.27,3,2,2,¦³,µL,2300000,38162,,0.0,0,,RPSNMLTJNHMFFGL17CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Ãú®p°Ï¥|¼w«n¸ô1~30¸¹,86.08,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060301,¤g¦a4«Øª«1¨®¦ì1,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051216,213.72,5,2,4,¦³,µL,13900000,65038,¤@¼Ó¥­­±,0.0,0,,RPTOMLNLNHMFFGL96CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Ãú®p°Ï¥|¼w«n¸ô1~30¸¹,93.64,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060401,¤g¦a4«Øª«1¨®¦ì1,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051216,213.27,5,2,4,¦³,µL,13880000,65082,¤@¼Ó¥­­±,0.0,0,,RPUNMLNLNHMFFGL96CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Ãú®p°Ï¥|¼w¸ô511~540¸¹,81.21,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060301,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051216,234.13,4,2,3,¦³,µL,16000000,68338,,0.0,0,,RPXNMLNLNHMFFGL27CA
Ãú®p°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Ãú®p°Ï¥|¼w¸ô511~540¸¹,81.21,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1060401,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051216,234.13,4,2,3,¦³,µL,15500000,66203,,0.0,0,,RPPOMLNLNHMFFGL56CA
Às¤«°Ï,¤g¦a,ºÖÄR¬q91~120¦a¸¹,1000.0,¨ä¥L,,,1051201,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17000000,17000,,0.0,0,³¡¤À¹D¸ô¥Î¦a³¡¤ÀÃö³s¤u·~°Ï²Ä¤T´Á,RPUNMLPLNHMFFIL47DA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï·Ë«n¸ô¤@¬q126«Ñ301~330¸¹,28.69,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050713,133.77,2,2,1,¦³,¦³,7330000,54796,©Y¹D¥­­±,30.2,0,,RPROMLNLNHMFFGL76CA
¤j¨½°Ï,¤g¦a,·s¥ú¬q151~180¦a¸¹,0.02,¦í,,,1060401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,250000,0,,0.0,0,¤g¦a¤Î«Øª«¤À¦¸µn°O®×¥ó¡C³æ¿W¨®¦ì¥æ©ö¡C,RPVNMLNLNHMFFGL07CA
¤j¨½°Ï,¨®¦ì,»O¤¤¥«¤j¨½°Ï¤º·sµó61~90¸¹,0.0,,,,1060401,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¼h,,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810316,16.52,0,0,0,¦³,µL,250000,,¤É­°¾÷±ñ,16.52,250000,³æ¿W¨®¦ì¥æ©ö¡C¤g¦a¤Î«Øª«¤À¦¸µn°O®×¥ó¡C,RPTNMLNLNHMFFGL86CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï¥ú¤é¸ô1~30¸¹,27.35,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0920313,142.29000000000002,2,2,2,¦³,¦³,6000000,42167,©Y¹D¥­­±,27.48,0,,RPVNMLMLNHMFFGL96CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯Q¤é°Ï¤j¦P¤»µó31~60¸¹,98.25,¦í,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830420,195.21,6,4,5,¦³,µL,13770000,70539,,0.0,0,,RPOOMLPLNHMFFGL66CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯Q¤é°Ï¤¯¼wµó121~150¸¹,79.51,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0731229,139.31,4,2,3,¦³,µL,8800000,63168,,0.0,0,,RPTOMLPLNHMFFGL17CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¨½°Ï¹F©ú¸ô91~120¸¹,11.71,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000413,139.97,3,2,2,¦³,¦³,7900000,56568,©Y¹D¾÷±ñ,12.69,700000,§t¼W«Ø©Î¥¼µn°O«Øª«¡CÅv§Q¤H¦³¤G¤H,RPROMLRKNHMFFGL07CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¯Q¤é°Ï¾Ç¥Ð¸ô«K¦æ«Ñ208§Ë1~30¸¹,105.02,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950320,207.41,3,3,3,¦³,¦³,9800000,47249,,0.0,0,,RPSOMLTKNHMFFGL37CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï°·¦æ¥_¸ô121~150¸¹,27.1,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050729,222.67000000000002,4,2,2,¦³,¦³,12200000,58785,©Y¹D¥­­±,54.26,2300000,¨®¦ìÁ`»ùµLªk©î¤À¦U§O¨®¦ì»ù®æ,RPTNMLKKNHMFFGL09CA
¯Q¤é°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¯Q¤é°Ï°·¦æ¥_¸ô121~150¸¹,21.07,°Ó,,,1060401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050729,156.43,3,2,2,¦³,¦³,7900000,52204,©Y¹D¥­­±,27.13,1150000,,RPUNMLKKNHMFFGL56CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¤j´¼¸ô511~540¸¹,12.98,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0811120,102.83,3,2,2,¦³,¦³,3900000,37927,,0.0,0,,RPSRMLTJNHMFFGL57CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¯q¥Á¸ô¤G¬q285«Ñ1~30¸¹,14.8,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810625,101.17,3,2,1,¦³,¦³,4160000,41119,,0.0,0,,RPRNMLMKNHMFFGL09CA
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï¥ú©ú¸ô20¤§16«Ñ1~30¸¹,32.75,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060301,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810530,84.34,3,2,2,¦³,µL,2090000,24781,,0.0,0,,RPROMLQKNHMFFGL96CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¶®°Ï©÷¥­¸ô¥|¬q421~450¸¹,209.79,¹A,,,1060401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0610701,52.8,2,1,1,¦³,µL,16000000,303030,,0.0,0,,RPROMLLJOHMFFFL98CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¿³µØ¤G¸ô1~30¸¹,57.97,¦í,,,1060301,¤g¦a4«Øª«1¨®¦ì0,¦a¤U¼h,¦a¤U¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0740624,106.39,0,1,1,¦³,¦³,4300000,40417,,0.0,0,,RPSNMLQJOHMFFFL86CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¤¤¤s¸ô¤@¬q7«Ñ1~30¸¹,4.9,¦í,,,1060401,¤g¦a1«Øª«1¨®¦ì0,¤Q¤­¼h,¤Q¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831205,50.61,1,1,1,¦³,¦³,2200000,43470,,0.0,0,,RPROMLPKNHMFFFL76CA
